cluster_id	category	chr	start	end	n_features	n_bystanders
C1219	PF13561	super_154	264563	278153	2	0
C1220	PF13561	super_127	261275	456673	9	6
C1221	PF13561	super_186	4323	89655	2	7
C1222	PF13579	super_1	5386809	5493381	2	11
C1223	PF13630	super_21	2183580	2214022	2	1
C1224	PF13632	super_128	687906	778398	2	3
C1225	PF13632	super_275	127802	152552	2	0
C1226	PF13637	super_1	5394393	5467097	3	5
C1227	PF13637	super_22	2614971	2663542	2	3
C1228	PF13639	super_30	226547	266917	2	1
C1229	PF13639	super_22	1852381	1886626	2	0
C1230	PF13639	super_12	719303	805292	2	4
C1231	PF13639	super_0	8864367	8954784	2	7
C1232	PF13639	super_20	2615733	2703429	2	5
C1233	PF13650	super_1	6710180	6719692	2	0
C1234	PF13650	super_19	2810796	2822574	2	0
C1235	PF13668	super_159	567437	585485	2	0
C1236	PF13668	super_7	4115955	4159345	2	0
C1237	PF13672	super_47	781044	796068	2	0
C1238	PF13672	super_12	680202	703922	2	0
C1239	PF13672	super_126	562139	578980	2	0
C1240	PF13676	super_0	11057937	11083956	2	0
C1241	PF13774	super_137	316150	324046	2	0
C1242	PF13833	super_170	585699	599836	2	0
C1243	PF13837	super_268	22874	47183	2	0
C1244	PF13837	super_34	1675171	1768276	2	5
C1245	PF13837	super_84	407709	463325	2	0
C1246	PF13839	super_2	262978	278053	2	1
C1247	PF13855	super_66	296959	302939	2	0
C1248	PF13855	super_6	2126926	2190073	2	1
C1249	PF13855	super_3	2074876	2158810	2	4
C1250	PF13855	super_284	35827	126081	2	6
C1251	PF13855	super_260	112503	183260	2	2
C1252	PF13855	super_21	2274769	2334316	2	2
C1253	PF13855	super_171	44074	109574	2	1
C1254	PF13855	super_152	39720	104240	2	4
C1255	PF13855	super_148	652333	732067	4	5
C1256	PF13855	super_11	2340319	2371552	2	0
C1257	PF13855	super_109	971921	1068584	2	5
C1258	PF13855	super_1	2761063	2872766	2	1
C1259	PF13855	super_0	6008385	6191327	6	2
C1260	PF13857	super_18	729113	798027	2	2
C1261	PF13857	super_22	2597710	2663542	2	5
C1262	PF13857	super_316	61735	118099	2	1
C1263	PF13857	super_95	1116634	1168779	2	0
C1264	PF13911	super_144	170107	178978	2	0
C1265	PF13920	super_6	4129597	4164262	2	1
C1266	PF13920	super_151	427932	538419	2	10
C1267	PF13920	super_40	600326	619969	2	2
C1268	PF13947	super_14	2498672	2583236	2	1
C1269	PF13952	super_14	2991453	3164771	4	10
C1270	PF13960	super_0	7635976	7664884	2	3
C1271	PF13960	super_103	751339	782214	2	4
C1272	PF13960	super_14	2991453	3011875	2	3
C1273	PF13960	super_160	504504	541328	2	3
C1274	PF13960	super_263	105221	137762	2	2
C1275	PF13960	super_56	1748107	1843240	2	3
C1276	PF13961	super_175	18640	23887	2	0
C1277	PF13961	super_34	2472832	2523764	3	2
C1278	PF13961	super_3	3657115	3665478	2	0
C1279	PF13961	super_295	218717	224164	2	0
C1280	PF13961	super_107	113692	135809	3	0
C1281	PF13961	super_185	11372	33527	2	2
C1282	PF13961	super_118	881809	898960	2	0
C1283	PF13961	super_241	101778	177994	3	4
C1284	PF13962	super_4	2285733	2330021	2	1
C1285	PF13962	super_558	22	21659	2	1
C1286	PF13962	super_32	836203	912549	2	1
C1287	PF13962	super_65	96491	122760	2	0
C1288	PF13962	super_63	270327	301902	3	0
C1289	PF13962	super_26	2737304	2772262	2	1
C1290	PF13962	super_1	147376	192979	2	0
C1291	PF13962	super_239	12998	112923	3	3
C1292	PF13962	super_22	2597710	2663542	5	2
C1293	PF13962	super_176	330819	425591	3	3
C1294	PF13962	super_0	8681508	8704937	2	0
C1295	PF13962	super_257	218393	283374	3	0
C1296	PF13976	super_61	1797887	1805025	2	0
C1297	PF13976	super_58	1463214	1470749	2	0
C1298	PF13976	super_567	3185	18812	2	1
C1299	PF13976	super_439	49228	62026	3	0
C1300	PF13976	super_386	87227	94679	2	0
C1301	PF13976	super_34	2475479	2493516	2	1
C1302	PF13976	super_302	211037	217845	2	0
C1303	PF13976	super_3	3627943	3661135	3	0
C1304	PF13976	super_282	8497	90734	4	5
C1305	PF13976	super_391	531	28510	3	0
C1306	PF13976	super_188	197305	209441	2	1
C1307	PF13976	super_185	1143	35899	3	3
C1308	PF13976	super_139	749355	825022	2	3
C1309	PF13976	super_13	436863	556268	4	4
C1310	PF13976	super_118	878116	898960	2	1
C1311	PF13976	super_114	1005712	1011753	2	0
C1312	PF13976	super_114	822564	845661	3	0
C1313	PF13976	super_107	80431	138752	6	2
C1314	PF13976	super_241	95809	177994	6	2
C1315	PF14009	super_228	197650	227530	2	0
C1316	PF14009	super_7	1351394	1407967	2	0
C1317	PF14009	super_124	737790	745606	2	0
C1318	PF14144	super_130	38184	128578	3	1
C1319	PF14214	super_149	186625	242875	2	3
C1320	PF14214	super_226	2559	7851	2	0
C1321	PF14214	super_229	88738	191022	2	6
C1322	PF14214	super_3	3509159	3578789	2	2
C1323	PF14214	super_35	2404598	2450006	2	4
C1324	PF14214	super_54	1268357	1340669	2	7
C1325	PF14214	super_55	1767700	1858773	2	8
C1326	PF14214	super_7	4499177	4606386	2	8
C1327	PF14223	super_387	76165	91662	2	0
C1328	PF14223	super_444	240	14692	2	1
C1329	PF14223	super_31	2601114	2661568	2	0
C1330	PF14223	super_282	69692	86386	2	2
C1331	PF14223	super_241	142463	171213	2	1
C1332	PF14223	super_205	220374	264377	2	0
C1333	PF14223	super_20	2326645	2421998	2	3
C1334	PF14226	super_127	557399	595536	3	0
C1335	PF14226	super_152	224838	245758	2	2
C1336	PF14226	super_171	160784	192361	2	2
C1337	PF14226	super_25	751392	772573	2	1
C1338	PF14226	super_37	794762	828978	3	1
C1339	PF14226	super_60	484248	533293	2	1
C1340	PF14227	super_34	2472832	2531105	4	2
C1341	PF14227	super_386	87227	94679	2	0
C1342	PF14227	super_391	531	28510	3	0
C1343	PF14227	super_439	49228	62026	3	0
C1344	PF14227	super_5	694567	734339	2	2
C1345	PF14227	super_76	1113	6655	2	0
C1346	PF14227	super_58	1376242	1467271	2	4
C1347	PF14227	super_61	1783751	1809815	3	1
C1348	PF14227	super_34	5339	41938	2	0
C1349	PF14227	super_83	1397574	1407582	2	0
C1350	PF14227	super_567	7463	18812	2	0
C1351	PF14227	super_302	207937	212869	2	0
C1352	PF14227	super_3	3627943	3665478	4	0
C1353	PF14227	super_114	822564	845661	3	0
C1354	PF14227	super_107	80431	138752	5	3
C1355	PF14227	super_282	8497	107780	7	4
C1356	PF14227	super_13	534622	556268	4	0
C1357	PF14227	super_139	749355	825022	2	3
C1358	PF14227	super_145	781401	795628	2	0
C1359	PF14227	super_118	878116	928325	3	2
C1360	PF14227	super_175	5497	23887	3	1
C1361	PF14227	super_185	1143	33527	5	0
C1362	PF14227	super_188	193653	230898	5	1
C1363	PF14227	super_205	208651	266168	3	2
C1364	PF14227	super_241	95809	131989	4	0
C1365	PF14227	super_147	453530	498735	5	0
C1366	PF14244	super_0	2763552	2779458	2	0
C1367	PF14309	super_27	270733	338390	2	3
C1368	PF14368	super_30	2247144	2288919	5	1
C1369	PF14368	super_56	613414	654030	2	1
C1370	PF14368	super_90	675688	713829	2	0
C1371	PF14379	super_173	291588	316892	2	1
C1372	PF14379	super_140	536327	564569	2	0
C1373	PF14379	super_78	880642	946957	2	2
C1374	PF14383	super_27	270733	338390	2	3
C1375	PF14389	super_79	472884	579153	2	6
C1376	PF14389	super_2	1082080	1163759	2	4
C1377	PF14416	super_2	262978	278053	2	1
C1378	PF14432	super_85	957417	1047245	2	5
C1379	PF14432	super_43	1274166	1304550	2	3
C1380	PF14432	super_411	13	62163	4	0
C1381	PF14432	super_36	308563	345212	2	2
C1382	PF14432	super_24	1387907	1402733	2	1
C1383	PF14432	super_68	1261136	1268462	2	0
C1384	PF14432	super_189	254152	403791	3	6
C1385	PF14432	super_170	549859	619616	2	6
C1386	PF14432	super_14	2453002	2539369	2	2
C1387	PF14432	super_103	874194	890409	2	0
C1388	PF14432	super_197	358902	382931	2	1
C1389	PF14476	super_173	353800	451472	4	10
C1390	PF14476	super_54	500773	506569	2	0
C1391	PF14476	super_54	627873	709361	6	1
C1392	PF14497	super_17	2014331	2163020	3	8
C1393	PF14510	super_40	401531	427795	2	0
C1394	PF14510	super_41	583749	638504	3	0
C1395	PF14531	super_7	3817968	3903908	2	5
C1396	PF14541	super_9	1572517	1676060	3	4
C1397	PF14580	super_113	496354	587189	2	7
C1398	PF14714	super_403	19942	67720	2	3
C1399	PF14770	super_48	1811625	1878458	3	5
C1400	PF15474	super_339	6263	40612	2	2
C1401	PF15491	super_386	54136	56707	2	0
C1402	PF15491	super_418	5364	58311	2	4
C1403	PF15801	super_240	254989	289726	2	2
C1404	PF16095	super_437	13937	44310	2	2
C1405	PF16095	super_39	785379	855749	3	2
C1406	PF16095	super_31	710371	801160	3	2
C1407	PF16095	super_216	397268	450738	2	0
C1408	PF16095	super_31	487011	558712	2	1
C1409	PF16095	super_136	725664	818715	2	6
C1410	PF16095	super_121	846662	936231	3	0
C1411	PF16095	super_109	577032	601365	2	0
C1412	PF16095	super_172	27552	104563	2	3
C1413	PF16123	super_107	702972	796524	3	2
C1414	PF16656	super_109	453201	548127	2	7
C1415	PF16879	super_15	2866039	2944580	2	6
C1416	PF16884	super_112	426770	479465	2	0
C1417	PF16884	super_133	8096	105882	2	3
C1418	PF16916	super_279	71261	80649	2	0
C1419	PF16953	super_6	3202914	3235095	2	1
